Wikipedia food name	milk	eggs	fish	shellfish	tree nuts	peanuts	wheat	soy
Fritessaus	0	1	0	0	0	0	0	0
Frito pie	1	0	0	0	0	0	1	0
Frittata	1	1	0	0	0	0	0	0
Frittella	1	1	0	0	0	0	1	0
Fritter	1	1	0	0	0	0	1	0
Frog cake	1	1	0	0	0	0	1	0
Frogeye salad	0	1	0	0	0	0	1	0
Fromage blanc	1	0	0	0	0	0	0	0
Fromage fort	1	0	0	0	0	0	0	0
Fromager d Affinois	1	0	0	0	0	0	0	0
Frozen banana	0	0	0	0	1	0	0	0
Frozen custard	1	1	0	0	0	0	0	0
Frozen dessert	1	0	0	0	0	0	0	0
Frozennoodles	0	0	0	0	0	0	1	0
Frozen yogurt	1	0	0	0	0	0	0	0
Frozie cup	1	0	0	0	0	0	0	0
Frucht Quark	1	0	0	0	0	0	0	0
Fruit bun	1	1	0	0	0	0	1	0
Fruit butter	0	0	0	0	0	0	0	0
Fruit curd	0	1	0	0	0	0	0	0
Fruit fool	1	0	0	0	0	0	0	0
Fruit hat	1	0	0	0	1	0	0	0
Fruit pizza	1	0	0	0	0	0	1	0
Fruit preserves	0	0	0	0	0	0	0	0
Fruit pudding	1	1	0	0	0	0	1	0
Fruit salad	0	0	0	0	0	0	0	0
Fruit sours	0	0	0	0	0	0	0	0
Fruit Tingles	0	0	0	0	0	0	0	0
Fruitcake	0	1	0	0	1	0	1	0
Frutta martorana	0	0	0	0	1	0	0	0
Fry sauce	0	0	0	0	0	0	0	0
Frybread	0	0	0	0	0	0	1	0
Ftira	0	0	1	0	0	0	1	0
Fudge	1	0	0	0	0	0	0	0
Fuet	1	0	0	0	0	0	0	0
Fufu	0	0	0	0	0	0	1	0
Fugazza	1	0	0	0	0	0	1	0
Fugu chiri	0	0	1	0	0	0	0	1
Fujian red wine chicken	0	0	0	0	0	0	0	1
Fukujinzuke	0	0	0	0	0	0	0	1
Ful medames	0	0	0	0	0	0	0	0
Full-course dinner	0	0	0	0	0	0	1	0
Fun Dip	0	0	0	0	0	0	0	0
Fun guo	0	0	1	1	0	0	0	0
Funchoza	0	0	0	0	0	0	0	1
Functional chewing gum	0	0	0	0	0	0	0	0
Funeral potatoes	1	0	0	0	0	0	0	0
Funing big cake	0	0	0	0	0	0	1	0
Funkaso	0	0	0	0	0	0	1	0
Funnel cake	1	1	0	0	0	0	1	0
Funšterc	1	1	0	0	0	0	1	0
Fura	1	0	0	0	0	0	0	0
Furikake	0	1	1	0	0	0	0	0
Furrundu	0	0	0	0	0	0	0	0
Fusen gum	0	0	0	0	0	0	0	0
Fusi	0	0	0	0	0	0	1	0
Fusilli	0	0	0	0	0	0	1	0
Fyrstekake	0	1	0	0	1	0	1	0
Gachas	1	0	0	0	0	0	1	0
Gaepi-tteok	0	0	0	0	1	0	0	0
Gaisburger Marsch	0	0	0	0	0	0	1	0
Gajak	0	0	0	0	0	0	0	0
Gajar ka halwa	1	0	0	0	1	0	0	0
Galaktoboureko	1	1	0	0	0	0	1	0
Galbi	0	0	0	0	0	0	0	1
Galbi-jjim	0	0	0	0	1	0	0	1
Galbi-tang	0	0	0	0	0	0	0	1
Galette	1	1	0	0	0	0	1	0
Galette-saucisse	0	0	0	0	0	0	1	0
Galho	0	0	0	0	0	0	0	0
Galinha à portuguesa	0	0	0	0	0	0	0	0
Galinhada	0	0	0	0	0	0	0	0
Galletas de patatas	0	1	0	0	0	0	1	0
Galletas pesquera	0	1	0	0	0	0	1	0
Gallo pinto	0	0	0	0	0	0	0	0
Gambas con gabardina	0	0	1	1	0	0	1	0
Game pie	0	0	0	0	0	0	1	0
Gamet	0	0	0	0	0	0	0	0
Gamja-jeon	0	0	0	0	0	0	1	0
Gamja-ongsimi	0	0	0	0	0	0	0	1
Gamja-tang	0	0	1	0	0	0	0	1
Gan Guê To	0	0	0	0	0	0	0	0
Ganache	1	0	0	0	0	0	0	0
Ganghoe	0	0	1	0	0	0	0	1
Gangjeong	0	0	0	0	0	0	1	0
Ganmodoki	0	0	0	0	0	0	0	1
Gansito	0	1	0	0	0	0	1	0
Garae-tteok	0	0	0	0	0	0	0	0
Garak-guksu	0	0	0	0	0	0	1	1
Garash cake	1	1	0	0	1	0	1	0
Garbage Plate	1	0	0	0	0	0	1	0
Garbure	0	0	0	0	0	0	0	0
Garganelli	0	1	0	0	0	0	1	0
Gari Soaking	0	0	0	0	1	0	0	0
Garibaldi biscuit	0	0	0	0	0	0	1	0
Garlic bread	0	0	0	0	0	0	1	0
Garlic butter	1	0	0	0	0	0	0	0
Garlic chive flower sauce	0	0	0	0	0	0	0	1
Garlic chutney	0	0	0	0	0	0	0	0
Garlic fingers	1	0	0	0	0	0	1	0
Garlic knot	0	0	0	0	0	0	1	0
Garlicnoodles	0	0	0	0	0	0	1	1
Garlic powder	0	0	0	0	0	0	0	0
Garnacha	0	0	0	0	0	0	0	0
Garudiya	0	0	1	0	0	0	0	0
Gaston Gérard chicken	1	0	0	0	0	0	0	0
Gat-kimchi	0	0	1	0	0	0	0	0
Gata	1	0	0	0	0	0	1	0
Gâteau Basque	0	1	0	0	0	0	1	0
Gâteau magique	1	1	0	0	0	0	1	0
Gâteau nantais	0	1	0	0	1	0	0	0
Gatsby	1	1	1	1	0	0	1	0
Gaz	0	0	0	0	1	0	0	0
Gazelle ankles	0	0	0	0	0	0	0	0
Gazpacho	0	0	0	0	0	0	1	0
Gazpachuelo	0	1	1	0	0	0	1	0
Gefillde	0	1	0	0	0	0	1	0
Gefilte fish	0	1	1	0	0	0	1	0
Gelatin dessert	0	0	0	0	0	0	0	0
Gelato	1	1	0	0	0	0	0	0
Gemelli	0	0	0	0	0	0	1	0
General Tso s chicken	0	0	0	0	0	0	0	1
Genfo	1	0	0	0	0	0	1	0
Geng	0	0	0	0	0	0	0	1
Genoa cake	1	1	0	0	1	0	1	0
Genoise	0	1	0	0	0	0	1	0
Genovese sauce	0	0	0	0	0	0	0	0
Geplak	0	0	0	0	0	0	0	0
Gepuk	0	0	0	0	0	0	0	0
Gerber sandwich	1	0	0	0	0	0	1	0
German chocolate cake	0	1	0	0	1	0	1	0
Germknödel	1	0	0	0	0	0	1	0
Gethuk	0	0	0	0	0	0	0	0
Getuk goreng	0	0	0	0	0	0	0	0
Ghapama	0	0	0	0	1	0	0	0
Ghari	0	0	0	0	1	0	1	0
Gheimeh	0	0	0	0	0	0	0	0
Ghevar	1	0	0	0	0	0	1	0
Gheysi	0	0	0	0	0	0	1	0
Ghonghi	0	0	0	0	0	0	0	0
Ghormeh sabzi	0	0	0	0	0	0	0	0
Ghugni	0	0	0	0	0	0	0	0
Gianduiotto	1	0	0	0	1	0	0	0
Gianduja	1	0	0	0	1	0	0	0
Gibanica	1	1	0	0	0	0	1	0
Gibraltar rock	0	0	0	0	0	0	0	0
Gim	0	0	0	0	0	0	0	1
Gimbap	0	1	1	1	0	0	0	0
Ginanggang	0	0	0	0	0	0	0	0
Ginataan	1	0	0	0	0	0	0	0
Ginataang ampalaya	0	0	1	1	0	0	0	0
Ginataang hipon	0	0	1	1	0	0	0	0
Ginataang isda	0	0	1	0	0	0	0	0
Ginataang kalabasa	0	0	1	1	0	0	0	0
Ginataang kuhol	0	0	1	0	0	0	0	0
Ginataang labong	0	0	1	1	0	0	0	0
Ginataang langka	0	0	1	1	0	0	0	0
Ginataang mais	0	0	0	0	0	0	0	0
Ginataang manok	0	0	1	0	0	0	0	0
Ginataang munggo	0	0	0	0	0	0	0	0
Ginataang saba	0	0	0	0	0	0	0	0
Ginger beef	0	0	0	0	0	0	0	1
Ginger crunch	1	0	0	0	0	0	1	0
Ginger dressing	0	0	0	0	0	0	0	1
Ginger milk curd	1	0	0	0	0	0	0	0
Ginger pickle	0	0	0	0	0	0	0	0
Ginger snap	0	0	0	0	0	0	1	0
Gingerbread	0	0	0	0	0	0	1	0
Gingerbread man	0	0	0	0	0	0	1	0
Ginisang munggo	0	0	1	0	0	0	0	0
Gionbō	0	0	0	0	0	0	0	1
Giouvetsi	0	0	0	0	0	0	1	0
Giri choco	1	0	0	0	0	0	0	0
Gising-gising	0	0	1	0	0	0	0	0
Githeri	0	0	0	0	0	0	0	0
Gizzada	0	0	0	0	1	0	1	0
Glamorgan sausage	1	0	0	0	0	0	1	0
Glasswort salad	0	0	0	0	0	0	0	0
Glorified rice	0	0	0	0	1	0	0	0
Gnocchi	0	1	0	0	0	0	1	0
Gnocchi alla romana	1	1	0	0	0	0	1	0
Gnudi	1	1	0	0	0	0	1	0
Goat curry	0	0	0	0	0	0	0	0
Goat roti	0	0	0	0	0	0	1	0
Goat water	0	0	0	0	0	0	1	0
Gobi paratha	0	0	0	0	0	0	1	0
Gobstopper	0	0	0	0	0	0	0	0
Gochujang	0	0	0	0	0	0	0	1
Goetta	0	0	0	0	0	0	1	0
Gofio	0	0	0	0	0	0	1	0
Gogges	0	0	0	0	0	0	0	0
Gogi-guksu	0	1	0	0	0	0	1	1
Gogoși	1	1	0	0	0	0	1	0
Gohona Bori	0	0	0	0	0	0	0	0
Gỏi cuốn	0	0	1	1	0	0	0	0
Goiabada	0	0	0	0	0	0	0	0
Gokabou	0	0	0	0	0	0	0	1
Gołąbki	0	0	0	0	0	0	1	0
Golbaengi-muchim	0	0	1	0	0	0	0	1
Golden Gaytime	1	0	0	0	0	0	1	0
Golden syrup	0	0	0	0	0	0	0	0
Golichina Mamsam	0	0	0	0	0	0	0	0
Gomashio	0	0	0	0	0	0	0	0
Gomguk	0	1	0	0	0	0	0	1
Gomme	0	0	0	0	0	0	0	0
Gomul	0	0	0	0	0	0	0	1
Gondi	0	0	0	0	0	0	1	0
Goody	1	0	0	0	0	0	0	0
Gooey butter cake	1	1	0	0	0	0	1	0
Goose as food	0	0	0	0	0	0	0	0
Gopchang	0	0	0	0	0	0	0	1
Gopchang-jeongol	0	0	0	0	0	0	0	1
Gordita	1	0	0	0	0	0	1	0
Gorgoria	0	1	0	0	0	0	1	0
Goro	1	1	0	0	0	0	1	0
Gorontalese cuisine	0	0	1	0	0	0	0	0
Gosh-e fil	0	0	0	0	0	0	0	0
Gosht	1	0	0	0	0	0	0	0
Goteborg musubi	0	0	0	0	0	0	0	0
Goto	0	0	0	0	0	0	0	0
Götterspeise	0	0	0	0	0	0	0	0
Gougère	1	1	0	0	0	0	1	0
Goulash	0	0	0	0	0	0	0	0
Gova Kaldu	0	0	0	0	0	0	0	0
Gozinaki	0	0	0	0	1	0	0	0
Gözleme	1	0	0	0	0	0	1	0
Graffe	1	1	0	0	0	0	1	0
Graham bread	0	0	0	0	0	0	1	0
Graham cracker	0	0	0	0	0	0	1	1
Graham cracker crust	0	0	0	0	0	0	1	0
Grahova pretepena juha	1	0	0	0	0	0	1	0
Grandma pizza	1	0	0	0	0	0	1	0
Granita	0	0	0	0	0	0	0	0
Granola	0	0	0	0	1	0	0	0
Grant loaf	1	0	0	0	0	0	1	0
Grape leaves	0	0	0	0	0	0	0	0
Grape pie	0	0	0	0	0	0	1	0
Grass jelly	0	0	0	0	0	0	0	0
Grasshopper pie	1	0	0	0	0	0	0	0
Grater cake	0	0	0	0	1	0	1	0
Gratin dauphinois	1	0	0	0	0	0	0	0
Grattachecca	0	0	0	0	0	0	0	0
Gravlax	0	0	1	0	0	0	0	0
Greek pizza	1	0	0	0	0	0	1	0
Greek salad	1	0	0	0	0	0	0	0
Green bean casserole	1	0	0	0	0	0	1	0
Green curry	1	0	0	0	0	0	0	0
Green goddess dressing	0	0	1	0	0	0	0	0
Green mango chutney	0	0	0	0	0	0	0	0
Green papaya salad	0	0	1	0	0	1	0	0
Green tea ice cream	1	1	0	0	0	0	0	0
Gribenes	0	0	0	0	0	0	0	0
Griddle scone	1	0	0	0	0	0	1	0
Grilled cheese	1	0	0	0	0	0	1	0
Grilled honeycomb	0	0	0	0	0	0	0	1
Gringas	1	0	0	0	0	0	1	0
Griot	0	0	0	0	0	0	0	0
Grit	0	0	0	0	0	0	1	0
Grits	0	0	0	0	0	0	0	0
Grits and grunts	0	0	1	0	0	0	0	0
Groat	0	0	0	0	0	0	1	0
Groaty pudding	0	0	0	0	0	0	1	0
Groom s cake	1	1	0	0	0	0	1	0
Ground biscuit	1	0	0	0	0	0	1	0
Gruel	0	0	0	0	0	0	1	0
Guacamole	0	0	0	0	0	0	0	0
Guagua longganisa	0	0	0	0	0	0	0	1
Guaiwei	0	0	0	0	0	0	0	1
Guajolota	0	0	0	0	0	0	1	0
Guanciale	0	0	0	0	0	0	0	0
Guapple pie	1	1	0	0	0	0	1	0
Guarapo	0	0	0	0	0	0	0	0
Guardanapo	1	0	0	0	0	0	1	0
Guasanas	0	0	0	0	0	0	1	0
Guasteddra	0	0	0	0	0	0	0	0
Guatita	1	0	0	0	0	1	0	0
Guazi	0	0	0	0	0	0	0	0
Gudeg	0	0	0	0	1	0	0	0
Guernsey bean jar	0	0	0	0	0	0	0	0
Guernsey Gâche	1	0	0	0	0	0	1	0
Gugelhupf	1	1	0	0	0	0	1	0
Guilinggao	0	0	0	0	0	0	0	0
Guinness Yeast Extract	0	0	0	0	0	0	0	0
Güirila	1	0	0	0	0	0	1	0
Gujarati kadhi	1	0	0	0	0	0	0	0
Gujhia	1	0	0	0	1	0	1	0
Guk	0	0	0	0	0	0	0	1
Gukbap	0	0	0	0	0	0	0	1
Gukhwa-ppang	1	1	0	0	0	0	1	0
Gul-gukbap	0	0	0	0	0	0	0	1
Gulab jamun	1	0	0	0	0	0	1	0
Gulai	0	0	0	0	0	0	0	0
Gulaman	0	0	0	0	0	0	0	0
Gulha	0	0	1	0	0	0	1	0
Guljeot	0	0	1	0	0	0	0	1
Gulkand	0	0	0	0	0	0	0	0
Güllaç	1	0	0	0	1	0	1	0
Gulyásleves	0	0	0	0	0	0	0	0
Gumbo	0	0	0	0	0	0	1	0
Gumdrop	0	0	0	0	0	0	0	0
Gummy bear	0	0	0	0	0	0	0	0
Gummy candy	0	0	0	0	0	0	0	0
Gummy worms	0	0	0	0	0	0	0	0
Gundain	0	0	0	0	0	0	0	0
Gundel pancake	1	1	0	0	1	0	1	0
Gundruk	0	0	0	0	0	0	0	0
Guoba Cuisine	0	0	0	0	0	0	1	0
Guokui	0	0	0	0	0	0	1	0
Gur cake	1	1	0	0	1	0	1	0
Gürzə	0	0	0	0	0	0	0	0
Guthuk	1	0	0	0	0	0	1	0
Guyanese pepperpot	0	0	0	0	0	0	0	0
Guyuria	0	1	0	0	0	0	1	0
Gwapyeon	0	0	0	0	1	0	0	0
Gyabrag	0	0	0	0	0	0	0	0
Gyaho	0	0	0	0	0	0	0	1
Gyatog	0	0	0	0	0	0	0	0
Gyeran-jjim	0	1	0	0	0	0	0	1
Gyeran-mari	0	1	0	0	0	0	0	0
Gypsy tart	1	0	0	0	0	0	1	0
Gyros	0	0	0	0	0	0	1	0
Gyūdon	0	0	0	0	0	0	1	1
Gyūhi	0	0	0	0	0	0	1	0
Habichuelas con dulce	1	0	0	0	0	0	0	0
Hachée	0	0	0	0	0	0	1	0
Haddekuche	0	1	0	0	0	0	1	0
Hadji bada	0	0	0	0	1	0	0	0
Haejang-guk	0	0	0	0	0	0	0	1
Hagebuttenmark	0	0	0	0	0	0	0	0
Haggis	0	0	0	0	0	0	1	0
Haggis pakora	0	0	0	0	0	0	1	0
Hainanese chicken rice	0	0	0	0	0	0	0	1
Hainanese curry rice	0	0	0	0	0	0	1	0
Haitian patty	0	1	0	0	0	0	1	0
Haitian spaghetti	0	0	0	0	0	0	1	0
Hakuto jelly	0	0	0	0	0	0	0	0
Halabos	0	0	1	1	0	0	0	0
Halal snack pack	1	0	0	0	0	0	1	0
Halawet el Jibn	1	0	0	0	1	0	1	0
Haleem	0	0	0	0	0	0	1	0
Half-moon cookie	1	1	0	0	0	0	1	0
Half-smoke	0	0	0	0	0	0	0	0
Halghuane	0	0	0	0	0	0	0	0
Haliva	0	0	0	0	1	0	1	0
Hallaca	0	0	0	0	1	0	1	0
Hallongrotta	0	1	0	0	0	0	1	0
Halloumi	1	0	0	0	0	0	0	0
Hallulla	1	0	0	0	0	0	1	0
Halo-halo	1	1	0	0	0	0	0	0
Halušky	1	0	0	0	0	0	1	0
Halva	0	0	0	0	1	0	0	0
Halvah ice cream	1	0	0	0	0	0	0	0
Ham	0	0	0	0	0	0	0	0
Ham and egg bun	0	1	0	0	0	0	1	0
Ham and eggs	0	1	0	0	0	0	0	0
Ham chim peng	0	0	0	0	0	0	1	0
Ham salad	0	0	0	0	0	0	0	0
Ham sandwich	1	0	0	0	0	0	1	0
Hamantash	0	1	0	0	0	0	1	0
Hamburg steak	0	1	0	0	0	0	1	0
Hamburger	0	0	0	0	0	0	1	0
Hamburger Helper	1	0	0	0	0	0	1	1
Hamdog	1	0	0	0	0	0	1	0
Hamin	0	1	0	0	0	0	1	0
Haminados	0	1	0	0	0	0	0	0
Hamonado	0	0	0	0	0	0	0	1
Hanabiramochi	0	0	0	0	0	0	1	1
Handesh	0	0	0	0	0	0	1	0
Handia	0	0	0	0	0	0	0	0
Handvo	1	0	0	0	0	0	1	0
Handwich	1	0	0	0	0	0	1	0
Haneeth	1	0	0	0	0	0	1	0
Hangtown fry	0	1	0	1	0	0	0	0
Hangwa	0	0	0	0	1	0	0	0
Hani	1	0	0	0	0	0	1	0
Hanukkah gelt	1	0	0	0	0	0	0	1
Hao kuih	0	0	0	0	0	0	1	0
Hapanlohko	1	0	1	0	0	0	0	0
Hapanvelli	0	0	0	0	0	0	0	0
Happy cake	1	1	0	0	1	0	1	0
Happy Faces	1	0	0	0	0	0	0	0
Har cheong gai	0	1	1	0	0	0	1	0
Harcha	0	0	0	0	0	0	1	0
Hard candy	0	0	0	0	0	0	0	0
Hard dough bread	0	0	0	0	0	0	1	0
Hard sauce	1	0	0	0	0	0	0	0
Hard- taco	1	0	0	0	0	0	1	0
Hardinera	1	1	0	0	0	0	1	1
Hardtack	0	0	0	0	0	0	1	0
Harees	0	0	0	0	0	0	1	0
Harihari-nabe	0	0	0	0	0	0	0	1
Harira	0	0	0	0	0	0	1	0
Harissa	0	0	0	0	0	0	0	0
Harput meatballs	0	1	0	0	0	0	1	0
Hasenpfeffer	0	0	0	0	0	0	1	0
Hash browns	0	0	0	0	0	0	0	0
Hashachar Ha ole	0	1	0	0	0	0	0	0
Hasma	0	0	0	0	0	0	0	0
Hatted kit	0	0	0	0	0	0	0	0
Haupia	1	0	0	0	0	0	0	0
Hauskyjza	1	1	0	0	0	0	1	0
Havreflarn	1	0	0	0	0	0	1	0
Haw flakes	0	0	0	0	0	0	0	0
Hawaiian pizza	1	0	0	0	0	0	1	0
Hawaiian shave ice	1	0	0	0	0	0	0	0
Hawaij	0	0	0	0	0	0	0	0
Hawawshi	0	0	0	0	0	0	1	0
Hayashi rice	0	0	0	0	0	0	1	1
Haydari	1	0	0	0	1	0	0	0
Hazelnut butter	0	0	0	0	1	0	0	0
Heavy cake	1	1	0	0	0	0	1	0
Hedgehog slice	1	0	0	0	0	0	0	0
Hee pan	0	0	0	0	0	0	1	0
Hefekranz	1	1	0	0	0	0	1	0
Hellimli	1	0	0	0	0	0	0	0
Hello Panda	1	0	0	0	0	0	1	1
Helmipuuro	1	0	0	0	0	0	0	0
Helzel	0	0	0	0	0	0	1	0
Hemp milk	0	0	0	0	0	0	0	0
Henry Bain sauce	0	0	0	0	0	0	0	0
Heong Peng	0	0	0	0	0	0	1	0
Herman cake	1	1	0	0	0	0	1	0
Herring soup	0	0	1	0	0	0	0	0
Hertzoggie	0	1	0	0	0	0	1	0
Heugimja-juk	0	0	0	0	0	0	0	0
Heugyeomso-tang	0	0	0	0	0	0	0	1
Higashi	0	0	0	0	0	0	1	0
High energy biscuit	1	0	0	0	0	0	1	0
Hilopites	1	1	0	0	0	0	1	0
Himbasha	1	1	0	0	0	0	1	0
Himono	0	0	1	0	0	0	0	0
Hinava	0	0	1	0	0	0	0	0
Hirtenmakkaroni	1	0	0	0	0	0	1	0
Hishi mochi	0	0	0	0	0	0	0	0
History of medicine in France	1	1	0	0	0	0	1	0
Hiyashi chūka	0	1	0	0	0	0	1	1
Hmiss	0	0	0	0	0	0	0	0
Hmong sausage	0	0	1	0	0	0	0	0
Hobak-juk	0	0	0	0	0	0	0	0
Hobak-tteok	0	0	0	0	0	0	1	0
Hobnob biscuit	0	0	0	0	0	0	1	0
Hochzeitssuppe	0	1	0	0	0	0	1	0
Hodge-Podge	1	0	0	0	0	0	0	0
Hodu-gwaja	0	0	0	0	1	0	1	0
Hoe	0	0	1	0	0	0	0	0
Hoe-deopbap	0	0	1	0	0	0	0	1
Hogao	0	0	0	0	0	0	0	0
Hojuela	0	0	0	0	0	0	1	0
Hokey pokey	0	0	0	0	0	0	0	0
Hokkien mee	0	1	1	1	0	0	1	1
Hollandaise sauce	1	1	0	0	0	0	0	0
Holsum Bread	1	0	0	0	0	0	1	1
Home fries	0	0	0	0	0	0	0	0
Hominy	0	0	0	0	0	0	0	0
Homity pie	1	0	0	0	0	0	1	0
Honey bun	1	1	0	0	0	0	1	0
Honey dill	0	0	0	0	0	0	0	0
Honey Puffs	0	0	0	0	0	0	1	0
Honey toast	1	0	0	0	0	0	1	0
Honey walnut shrimp	1	1	1	0	1	0	0	0
Honeycomb toffee	0	0	0	0	0	0	0	0
Hong dou tang	0	0	0	0	0	0	0	0
Hong Kong–style milk tea	1	0	0	0	0	0	0	0
Hongeo-hoe	0	0	1	0	0	0	0	0
Honmei choco	1	0	0	0	0	0	0	1
Hönökaka	1	0	0	0	0	0	1	0
Hopje	1	0	0	0	0	0	0	0
Hoppang	0	0	0	0	0	0	1	0
Hoppin  John	0	0	0	0	0	0	0	0
Horilka	0	0	0	0	0	0	1	0
Hornazo	0	1	0	0	0	0	1	0
Horse meat	0	0	0	0	0	0	0	0
Horsebread	1	1	0	0	0	0	1	0
Horseshoe sandwich	1	0	0	0	0	0	1	0
Hortobágyi palacsinta	1	1	0	0	0	0	1	0
Hoshi-imo	0	0	0	0	0	0	0	1
Hoşmerim	1	0	0	0	0	0	0	0
Hot and sournoodles	0	1	0	0	0	0	1	1
Hot and sour soup	0	1	0	0	0	0	0	1
Hot Brown	1	0	0	0	0	0	1	0
Hot chicken	1	0	0	0	0	0	1	0
Hot cross bun	1	1	0	0	0	0	1	0
Hot dog	0	0	0	0	0	0	1	0
Hot dog bun	0	0	0	0	0	0	1	0
Hot drynoodles	0	0	0	0	0	0	1	1
Hot milk cake	1	1	0	0	0	0	1	0
Hot pot	0	0	1	1	0	0	1	0
Hot tamale	0	0	0	0	0	0	1	0
Hot water crust pastry	0	0	0	0	0	0	1	0
Hot wiener	0	0	0	0	0	0	0	0
Hotdish	1	0	0	0	0	0	1	0
Hōtō	0	0	0	0	0	0	1	0
Hotteok	0	0	0	0	1	0	1	0
Houska	1	1	0	0	1	0	1	0
Hovis biscuit	0	0	0	0	0	0	1	0
Hsi htamin	0	0	1	0	0	0	0	1
Htamanè	0	0	0	0	0	0	0	0
Htamin jin	0	0	1	0	0	0	0	0
Htanthi mont	0	0	0	0	0	0	0	0
Htoe mont	0	0	1	0	0	0	0	0
Hủ tiếu	0	0	1	1	0	0	1	0
Huachinango a la Veracruzana	0	0	1	0	0	0	0	0
Huangqiao sesame cake	0	0	0	0	0	0	1	0
Huarache	1	0	0	0	0	0	1	0
Huckabuck	1	0	0	0	0	0	1	0
Huevos motuleños	1	1	0	0	0	0	1	0
Huevos rancheros	1	1	0	0	0	0	1	0
Huff paste	0	0	0	0	0	0	1	0
Hujiao bing	0	0	0	0	0	0	1	0
Hulatang	0	0	0	0	0	0	0	1
Hulbah	0	0	0	0	0	0	0	0
Huli-huli chicken	0	0	0	0	0	0	0	1
Humba	0	0	0	0	0	0	0	1
Humbug	1	0	0	0	0	0	0	0
Humita	1	0	0	0	0	0	0	0
Hummingbird cake	0	1	0	0	1	0	1	0
Hummus	0	0	0	0	0	0	0	0
Huoguo dun fen	0	0	0	0	0	0	1	0
Hushpuppy	1	1	0	0	0	0	1	0
Hutspot	0	0	0	0	0	0	0	0
Hwachae	0	0	0	0	0	0	0	0
Hwajeon	0	0	0	0	0	0	1	0
Hwangnam-ppang	1	0	0	0	0	0	1	0
Hyderabadi biryani	1	0	0	0	0	0	1	0
Hyderabadi haleem	0	0	0	0	0	0	1	0
Hyderabadi marag	1	0	0	0	0	0	0	0
Hyōroku mochi	0	0	0	0	0	0	0	1
Ice buko	1	1	0	0	0	0	0	0
Ice cream	1	1	0	0	0	0	0	0
Ice cream bar	1	0	0	0	0	0	0	0
Ice cream cake	1	1	0	0	0	0	1	0
Ice cream cone	0	1	0	0	0	0	1	0
Ice cream float	1	0	0	0	0	0	0	0
Ice cream potato	1	0	0	0	1	0	0	0
Ice cream sandwich	1	1	0	0	0	0	1	0
Ice kenkey	0	0	0	0	0	0	1	0
Ice milk	1	0	0	0	0	0	0	0
Ice pop	0	0	0	0	0	0	0	0
Icebox cake	1	0	0	0	0	0	1	0
Iced bun	1	1	0	0	0	0	1	0
Ichijū-sansai	0	0	0	0	0	0	1	0
İçli pide	0	0	0	0	0	0	1	0
Idiyappam	0	0	0	0	0	0	1	0
Idli	0	0	0	0	0	0	1	0
Idrijski žlikrofi	0	1	0	0	0	0	1	0
Ifisashi	0	0	0	0	0	1	0	0
Ifumi	0	0	0	0	0	0	0	0
Iga penyet	0	0	0	0	1	0	0	0
Igado	0	0	0	0	0	0	0	1
Ika sōmen	0	0	1	0	0	0	1	1
Ikameshi	0	0	1	0	0	0	0	1
Ikan bakar	0	0	1	0	0	0	0	0
Ikan goreng	0	0	1	0	0	0	0	0
Imagawayaki	0	1	0	0	0	0	1	0
İmam bayıldı	0	0	0	0	0	0	0	0
Imarti	0	0	0	0	0	0	1	0
Imelletty perunalaatikko	1	1	0	0	0	0	0	0
Imitation shark fin soup	0	1	0	0	0	0	0	1
Imoni	0	0	0	0	0	0	0	0
Impade	0	0	0	0	0	0	0	0
Indian ice cream	1	0	0	0	1	0	0	0
Indonesiannoodles	0	1	1	1	0	0	1	1
Indori poha	0	0	0	0	0	1	0	0
İnegöl meatballs	0	1	0	0	0	0	1	0
Infobox	0	0	0	0	0	0	0	0
Ingefærnøtter	0	0	0	0	1	0	1	0
Inihaw	0	0	1	1	0	0	0	0
Inipit	1	1	0	0	0	0	1	0
Injera	0	0	0	0	0	0	1	0
Injipuli	0	0	0	0	0	0	0	0
Insalata di riso	0	0	1	0	0	0	0	0
Insalata Pomodoro	0	0	0	0	0	0	0	0
Instant breakfast	1	0	0	0	0	0	0	0
Instant coffee	0	0	0	0	0	0	0	0
Instantnoodles	0	0	0	0	0	0	1	0
Instant soup	0	0	0	0	0	0	1	0
Inubaran	0	0	1	0	0	0	0	0
Ipoh white coffee	1	0	0	0	0	0	0	0
Iranian pizza	0	1	0	0	0	0	1	0
Irish potato candy	0	0	0	0	0	1	0	0
Irish stew	0	0	0	0	0	0	0	0
Isaw	0	0	0	0	0	0	0	1
Ischoklad	0	0	0	0	0	0	0	0
Isfahan beryani	0	0	0	0	1	0	0	0
Isi ewu	0	0	0	0	0	0	0	0
İskender kebap	1	0	0	0	0	0	1	0
Iskrambol	1	0	0	0	1	0	0	0
Islama köfte	0	0	0	0	0	0	1	0
Ispanakhi matsvnit	0	1	0	0	0	0	1	0
Ispanaklı yumurta	0	1	0	0	0	0	0	0
Israeli couscous	0	0	0	0	0	0	1	0
Israeli salad	0	0	0	0	0	0	0	0
Italian beef	0	0	0	0	0	0	0	0
Italian dressing	0	0	0	0	0	0	0	0
Italian hot dog	0	0	0	0	0	0	1	0
Italian ice	0	0	0	0	0	0	0	0
Italian sausage	0	0	0	0	0	0	0	0
Italian tomato pie	1	0	0	0	0	0	1	0
Italian wedding soup	1	0	0	0	0	0	1	0
